seed,n_train_catalysts,n_train_samples,n_test_samples,cv_mae_mean,train_r2,train_mae,train_rmse,test_r2,test_mae,test_rmse,hp_n_estimators,hp_learning_rate,hp_max_depth,hp_subsample,hp_colsample_bytree,hp_reg_alpha,hp_reg_lambda,hp_gamma,hp_min_child_weight,ranking_top_3_accuracy,ranking_spearman_corr
16,15,3240,2160,9.77254096471969,0.907842702762334,1.6607942207304782,0.038500935727244,-0.1304813143503751,10.68853115655758,0.1341602958875125,100,0.3,6,0.7,0.6,0.5,0.5,0.0,3,0.6666666666666666,0.4181818181818181
28,15,3240,2160,11.698924663214036,0.0888765869347502,11.049725985114955,0.1315723292920208,-0.1339931505980214,11.133999944969462,0.133454063393998,350,0.3,10,0.9,0.6,0.0,0.5,10.0,1,0.3333333333333333,-0.3418817293789138
17,15,3240,2160,11.628495796109425,-3.788914663571674e-06,11.320843161830195,0.137110918718747,-0.0754429128586442,11.728666867326806,0.1444368392391497,700,0.3,10,0.9,0.8,0.0,2.0,10.0,1,0.0,0.0
31,15,3240,2160,11.605207866621608,0.1137764153150975,10.524314606042555,0.1274138175742859,-0.1000783940555471,11.737174390157064,0.1383886754301132,100,0.3,10,0.9,0.6,0.0,2.0,10.0,1,0.6666666666666666,0.1044465935734186
24,15,3240,2160,9.976617153302572,0.9949786451816596,0.5494070609400542,0.0096748662515666,-0.4196003864715594,13.217501510068498,0.1611670638515447,700,0.3,6,0.7,0.6,0.0,0.5,0.0,3,0.0,-0.2727272727272727
29,15,3240,2160,12.184566492386807,-1.1366392271838777e-08,11.966590335045332,0.1388274966684348,-0.0007285667186383,10.944510565863716,0.1281077354808963,700,0.05,6,0.7,0.6,0.5,2.0,10.0,1,0.0,0.0
35,15,3240,2160,11.845143731111362,0.8956703144631663,2.158514123003769,0.0482729435005008,-0.7422912626303035,13.37262692672235,0.1645834789018747,100,0.1,6,0.7,0.6,0.0,2.0,0.0,1,0.3333333333333333,0.0909090909090908
43,15,3239,2160,7.491544904365298,0.9371746106976202,1.4179811097116806,0.0320841685091857,-0.2970264253020092,14.105602746694178,0.1639751298845645,350,0.02,6,0.9,0.8,0.0,1.0,0.0,1,0.0,-0.0303030303030303
57,15,3239,2160,12.05353950540832,-1.213374931641198e-07,11.576490927022263,0.1367501153323218,-0.0267422571535074,9.876412141234788,0.117439449551202,700,0.02,10,0.7,0.8,0.0,1.0,10.0,2,0.0,0.0
51,15,3240,2159,10.202131089902954,0.9276232993319022,1.7478548971599936,0.0372572624383932,-0.5744223865691536,10.468008951688873,0.1300351734932378,350,0.3,10,0.7,0.8,0.5,0.5,0.0,3,0.3333333333333333,0.4303030303030302
34,15,3240,2160,12.32937663466842,0.1826109561752887,11.01244672210128,0.1292604347796129,-0.1237839786153425,11.278371055037889,0.134117657191756,350,0.3,10,0.9,0.6,0.0,1.0,10.0,3,0.0,-0.5698028822981897
1,15,3240,2160,15.040667127076492,0.8703629772960184,2.855514674201424,0.0570748572556303,0.1780931735857313,10.635519839988817,0.1379389996983593,100,0.05,10,0.9,0.6,0.5,2.0,0.0,1,0.3333333333333333,0.5636363636363636
19,15,3240,2160,12.505814219164996,0.8026573448254268,3.458199626690547,0.0670148804798994,-0.9510810309589632,13.266876307681756,0.1573475183605356,350,0.05,6,0.7,0.6,0.5,0.5,0.0,3,0.0,-0.1878787878787878
58,15,3240,2160,9.714319059819353,0.336559936470087,8.801783267362618,0.1052734124792396,-0.2768778776330707,10.184624150417468,0.1234017565528688,350,0.1,10,0.9,0.8,0.0,0.5,10.0,1,0.3333333333333333,-0.4191274604542782
38,15,3240,2160,7.763150736571829,0.9982803826374664,0.1521486170287818,0.0041706957568068,-0.2166244784221229,12.969608011742432,0.1531376834092211,700,0.05,10,0.7,0.6,0.0,1.0,0.0,1,0.3333333333333333,0.0424242424242424
71,15,3240,2160,10.185805280811993,0.9014345352707456,1.7517606106326906,0.0444659789339128,0.0090331311747575,12.322255513662542,0.148372228820673,350,0.3,10,0.9,0.8,0.5,1.0,0.0,2,0.3333333333333333,-0.0303030303030303
52,15,3240,2160,13.693824534475066,-1.1820597494160978e-06,12.405022867461785,0.1474582889748284,-0.0011740157334394,13.411924808643482,0.1541454957679974,100,0.02,6,0.7,0.8,0.5,2.0,10.0,2,0.0,0.0
62,15,3240,2160,13.193637174890366,0.8796187903384339,2.5030224852135152,0.0516852608399004,-0.0717606922144333,10.467039933204653,0.1228163993637604,100,0.1,6,0.9,0.6,0.5,0.5,0.0,1,0.6666666666666666,0.4303030303030302
47,15,3240,2160,13.576543984589753,0.3639550396250192,9.725410819818944,0.1173576496132008,-0.5131193893856092,11.114893046838263,0.1319213060690449,350,0.1,6,0.9,0.6,0.0,1.0,10.0,3,0.3333333333333333,-0.0123477964429439
63,15,3240,2160,11.194878220263822,-2.7476943675885934e-07,10.53577639473809,0.1252676378307686,-0.0112651947114623,9.218173698849148,0.1102985224528374,700,0.02,6,0.7,0.8,0.5,1.0,10.0,1,0.0,0.0
39,15,3240,2159,8.824605088329609,0.948684362850374,1.535731983085128,0.0288609210410494,-0.0102091688427128,11.44228154796867,0.1403592616169502,100,0.3,6,0.9,0.6,0.5,0.5,0.0,2,0.3333333333333333,0.1999999999999999
54,15,3240,2160,6.739510228608125,0.7835257222737368,2.4954880016820558,0.0573269978576264,-0.2277429708793219,7.559191082075791,0.1032684506743659,350,0.05,6,0.7,0.6,0.5,0.5,0.0,3,1.0,0.7212121212121211
46,15,3240,2160,10.701340529536022,0.9170845675555376,1.6897633118504358,0.0358312217958947,-0.0527099847764618,11.375089898241889,0.1313446087188955,100,0.05,6,0.7,0.6,0.0,1.0,0.0,1,0.3333333333333333,-0.1823716631040193
53,15,3240,2160,12.31881870082867,0.5845948567287099,6.088747715405477,0.0984606153432762,0.12686193742463,10.548932753359832,0.1305850036841355,100,0.05,6,0.7,0.8,0.5,1.0,0.0,1,0.6666666666666666,0.6606060606060605
36,15,3239,2160,9.88267232264974,-3.5142867711446257e-06,9.612473136828836,0.1150273905320139,-0.3931175105224898,14.580724501433195,0.1836627488751582,100,0.1,6,0.7,0.6,0.0,1.0,10.0,2,0.0,0.0
26,15,3240,2160,7.185731186616567,0.8924717592841493,2.4135208888701447,0.0397946751354273,0.0992216566740165,11.074097950679286,0.1405958025697219,350,0.02,10,0.9,0.6,0.5,1.0,0.0,3,0.6666666666666666,0.3575757575757575
50,15,3240,2160,12.067252776534469,-2.135659741764329e-05,11.089161667058498,0.135998619681808,-0.327784668769765,11.415629108570242,0.1356525627626611,700,0.3,10,0.7,0.8,0.5,0.5,10.0,3,0.0,0.0
61,15,3240,2160,14.61046021991306,-8.084058982227305e-07,13.660769189198811,0.1560544278353725,-0.0089794524335349,12.298390858614887,0.1426130125760146,700,0.05,6,0.7,0.6,0.0,0.5,10.0,2,0.0,0.0
30,15,3240,2159,13.857077601397478,0.0649752871327298,11.935520235461954,0.1394307549183704,0.0228691614075767,14.44416843200514,0.1683113756839142,100,0.05,6,0.7,0.8,0.0,2.0,10.0,3,0.6666666666666666,0.3829708431025352
40,15,3240,2160,10.292840991373415,0.8149751625287904,2.7808470160456054,0.0592615218202232,-0.0554065036560449,10.20086614979638,0.1308995387469328,350,0.02,6,0.7,0.8,0.5,0.5,0.0,1,0.3333333333333333,0.5878787878787878
66,15,3240,2160,10.784510367829125,-5.242082650402935e-06,10.593244421923602,0.1229913219563181,-0.0170840991050751,10.09375139730948,0.1227795755320632,350,0.02,10,0.7,0.8,0.5,1.0,10.0,1,0.0,0.0
21,15,3240,2160,12.843710536956788,0.2274589243526501,11.00607716501495,0.1290736867412096,-0.2587693616795645,12.605972265667384,0.1443831228090319,100,0.1,10,0.9,0.6,0.0,0.5,10.0,2,0.3333333333333333,-0.2556896087358144
55,15,3240,2160,12.2614918682899,0.1207525869350919,10.903911193211874,0.1303044515591772,-0.1618741890519317,12.130684776482758,0.1362293674086653,350,0.3,10,0.7,0.6,0.5,2.0,10.0,2,0.0,-0.6092717958449424
85,15,3240,2160,13.025122258221662,0.0162655748276099,12.110687133176828,0.1459190025487562,-0.0398950173549546,7.729845364535297,0.0928339628361132,100,0.02,10,0.7,0.6,0.0,1.0,10.0,1,0.3333333333333333,0.1577921860668006
83,15,3240,2160,13.74129209753908,0.0842370836345937,12.113136115368505,0.1461980818453801,-0.0441917648985112,12.561869320339628,0.1493855310756484,100,0.02,6,0.7,0.6,0.5,0.5,10.0,2,0.3333333333333333,0.0580258853185659
37,15,3240,2160,9.260478811278755,0.942272539103882,1.23397908191806,0.0307228013582291,-0.0368259304991795,11.902785955143196,0.1364820191033142,350,0.02,10,0.9,0.6,0.0,1.0,0.0,1,0.3333333333333333,-0.1515151515151515
69,15,3240,2160,10.472160010043485,-2.3754389866237342e-06,10.044886273042655,0.1221296009246711,-0.0995506665486085,11.09994632049843,0.1382827112742441,100,0.3,6,0.7,0.8,0.0,2.0,10.0,3,0.0,0.0
48,15,3240,2160,12.342392887539336,0.0216828027098939,11.684066731017312,0.135108949329063,-0.0839737206046375,9.189270552882444,0.1055214789965073,350,0.05,6,0.7,0.6,0.0,1.0,10.0,3,1.0,0.7977240352174655
44,15,3240,2160,11.201831832123393,0.9087198749764624,1.8520322915873733,0.040055957304764,0.2312733018684156,9.696323832582545,0.1218274908066796,700,0.05,10,0.7,0.8,0.5,0.5,0.0,3,0.0,0.406060606060606
75,15,3239,2160,10.517105386224644,0.7792711754770589,3.003889444099314,0.0625942665624251,-0.2995843213890363,12.90540581813565,0.1518172285086524,350,0.05,6,0.7,0.8,0.5,1.0,0.0,2,0.0,-0.5272727272727272
59,15,3239,2160,14.800467906294756,-6.854529048805347e-07,14.76939317939384,0.1703960865605452,-0.000483370753689,12.978282284206816,0.1509307106616013,350,0.02,6,0.7,0.6,0.5,2.0,10.0,1,0.0,0.0
78,15,3240,2160,10.175654000146888,0.6828635522992722,3.855786311422923,0.0789082074518766,0.0907540171550603,9.031140256899375,0.1165638245977132,100,0.1,6,0.7,0.6,0.5,0.5,0.0,3,0.6666666666666666,0.2363636363636363
65,15,3240,2160,15.329437922975163,0.7926495088375527,4.384941006468517,0.0772562415576579,-1.638198702429206,11.86099432291808,0.1450763824847235,700,0.02,6,0.7,0.6,0.0,2.0,0.0,2,0.3333333333333333,0.103030303030303
80,15,3240,2160,12.877327554246156,0.8565461693849913,2.5685427982972384,0.056442573905328,-0.7984963986237861,13.578354046940804,0.1598087186712865,100,0.3,10,0.9,0.6,0.5,0.5,0.0,2,0.0,-0.3939393939393939
64,15,3240,2160,14.67241573639858,0.0191461192838449,13.84439622808386,0.1648274623199994,-0.0475570889204415,12.004114196212202,0.1418455013789869,100,0.02,6,0.7,0.8,0.5,1.0,10.0,1,0.0,0.0
67,15,3240,2160,11.842296433625396,0.6845745837352063,5.488890027705534,0.0845146371733219,-0.8582410007814965,9.609275090561972,0.1175567868151516,100,0.02,6,0.9,0.8,0.0,1.0,0.0,2,0.3333333333333333,-0.1878787878787878
72,15,3240,2160,13.101228134955884,0.0793120678697355,10.971102498607872,0.1303511420990821,-0.6811244294870102,11.026781200126363,0.1257710814524767,100,0.05,6,0.7,0.6,0.0,1.0,10.0,2,0.3333333333333333,0.1899342940993965
79,15,3239,2160,12.195578363116027,0.9068657060066636,2.096136182892116,0.0420982776760238,0.0041573085114615,10.50709683307895,0.1255311621193119,100,0.05,10,0.9,0.6,0.0,1.0,0.0,1,0.0,0.3212121212121211
82,15,3240,2160,11.89985534809254,-2.2030100441661205e-06,11.761424441867405,0.1345788007203586,-0.0010816598460703,10.65288286138464,0.1270340516799055,100,0.05,10,0.7,0.6,0.5,0.5,10.0,1,0.0,0.0
74,15,3240,2160,11.666218911630136,0.0202225176441839,11.163116748715623,0.1357077623714199,-0.0002565096280335,11.061393427318997,0.1297855551251359,100,0.05,6,0.7,0.6,0.0,2.0,10.0,2,0.0,0.0
81,15,3240,2160,10.430706563643469,-1.7680876341463758e-05,10.276218857941805,0.1292308756452026,-0.0129642250641275,12.284358491897583,0.1427359144957013,100,0.1,10,0.7,0.6,0.0,2.0,10.0,1,0.0,0.0
88,15,3240,2160,10.965362694587238,-5.5056867953595664e-09,10.079052732020248,0.1186054917039109,-0.0449633951408965,12.229887055291073,0.1472939516268992,100,0.3,6,0.7,0.8,0.0,1.0,10.0,3,0.0,0.0
94,15,3240,2160,11.47480171194783,0.9185344111082112,1.8798396321144644,0.041329373257157,-0.355707739789427,12.352450691064195,0.1569608622712552,700,0.1,10,0.7,0.8,0.5,2.0,0.0,2,0.0,0.0424242424242424
33,15,3240,2160,8.763513632291628,-5.342070207858818e-05,8.63230245001522,0.1144917669996999,-4.343530714878696e-06,8.55738317348339,0.100215362124086,700,0.3,6,0.7,0.8,0.5,1.0,10.0,3,0.0,0.0
45,15,3240,2160,11.153997824471674,0.8112676564830118,2.867803726571204,0.0568397139541207,-0.0189873675576728,11.428823163421066,0.137584226497202,100,0.1,6,0.7,0.6,0.0,1.0,0.0,2,0.3333333333333333,-0.103030303030303
49,15,3240,2160,11.782107940603186,0.0526694001833732,10.738933193065504,0.1279534181624427,0.0012986792398916,12.167490475266067,0.1498096922566286,100,0.05,6,0.7,0.8,0.5,1.0,10.0,2,0.3333333333333333,0.4178554470186724
99,15,3240,2160,12.128744987676171,-9.667702194349204e-09,11.912651200706575,0.1420287723916986,-0.1358952626787464,10.255694410182812,0.123306287876994,100,0.3,6,0.7,0.8,0.0,2.0,10.0,1,0.0,0.0
84,15,3240,2160,11.33292420555044,0.622545648238366,5.996777971791633,0.0893785236360296,-0.1173637899790578,11.38434262505284,0.1509527608650336,100,0.02,6,0.7,0.6,0.5,1.0,0.0,2,0.3333333333333333,0.0303030303030303
86,15,3240,2160,11.857823012086598,0.9395230361897088,1.5644034336351813,0.0352774983366892,-0.5947525495460049,13.99417170882225,0.1676710024729322,700,0.3,10,0.9,0.6,0.5,0.5,0.0,1,0.3333333333333333,0.103030303030303
41,15,3240,2160,11.21104865812961,0.8834450897349382,2.159390303709797,0.0496713363686718,-0.3620523021629644,10.62672656769002,0.1464349827505139,100,0.3,10,0.9,0.8,0.5,2.0,0.0,1,1.0,0.7659609850368815
68,15,3240,2160,12.262238986528953,0.7979166554620896,3.718023084400015,0.0717095678410341,-1.1709144707565882,14.42899044672648,0.1680455213001984,100,0.3,6,0.9,0.8,0.5,2.0,0.0,3,0.3333333333333333,0.5030303030303029
92,15,3240,2160,12.233639778056078,0.867763324618456,2.6942177905043425,0.0549826993498904,-0.7210182211950626,12.767704042119007,0.1585503729498907,100,0.3,6,0.7,0.8,0.5,0.5,0.0,3,1.0,0.9151515151515152
90,15,3240,2160,12.704641980849043,0.8674878907701198,2.3362206971633857,0.0531484806640272,-0.558913172885281,11.382115257581075,0.1351236366880872,100,0.3,10,0.9,0.6,0.5,0.5,0.0,1,0.3333333333333333,0.4909090909090908
73,15,3240,2160,11.696572396549175,0.0100384408419889,10.573514003753663,0.1277285049475534,-0.0111915548397771,10.942178929293595,0.1309958732664404,100,0.02,6,0.7,0.6,0.0,0.5,10.0,1,0.3333333333333333,-0.1740776559556978
98,15,3240,2160,13.625565862773376,-4.5359255640420326e-07,13.04181094887816,0.1560001509227868,-0.0147827538988274,12.714691269132825,0.1437171480468511,100,0.02,10,0.7,0.6,0.0,0.5,10.0,2,0.0,0.0
96,15,3240,2159,7.1341628827209815,0.9735789760294692,0.7866056244530613,0.0173601225474146,-0.7041443223049599,14.855363307953322,0.1860332983999245,700,0.3,6,0.7,0.8,0.5,0.5,0.0,2,0.0,-0.006060606060606
22,15,3240,2160,13.455225529376367,0.0206358139010729,12.883263390623494,0.1559445779810441,-0.1325502022360529,11.920829287281745,0.1377128386293537,350,0.02,6,0.7,0.8,0.0,0.5,10.0,1,0.0,-0.0580258853185659
89,15,3240,2160,14.775905622052557,0.7836747841324537,4.770621594964055,0.0800671744322627,-0.1864615003212855,11.810968475518402,0.1449838313506314,100,0.05,6,0.7,0.6,0.5,2.0,0.0,2,0.6666666666666666,-0.0303030303030303
76,15,3240,2160,11.587041703683358,0.0086821076569575,10.99033634232886,0.1317203884670348,-0.0042513473280083,9.143051694940638,0.118114192328316,350,0.02,10,0.7,0.8,0.0,2.0,10.0,1,0.6666666666666666,-0.1746075739423945
87,15,3240,2160,8.91800135201878,0.8507052363589658,2.2955707884073995,0.0495239401760226,-0.0612978192319013,12.68506068520386,0.1539034135917343,350,0.02,6,0.7,0.8,0.0,1.0,0.0,1,0.3333333333333333,0.4303030303030302
97,15,3240,2160,11.367827380615989,-2.2155904927378955e-05,11.251632839249975,0.1346756327036233,-0.0199944607548541,14.371966556266502,0.1650277000724617,350,0.3,6,0.7,0.8,0.0,0.5,10.0,1,0.0,0.0
95,15,3240,2160,10.294360139634874,-6.839477036946207e-06,9.973428128089434,0.1244601802607139,-0.037586805114419,13.446659540247037,0.153115280041338,350,0.3,10,0.7,0.8,0.5,1.0,10.0,3,0.0,0.0
60,15,3240,2160,12.83958011203342,0.0155650747073018,12.090887781072544,0.1472735758974191,-0.0103602377250138,10.390469734757035,0.123382519998469,100,0.02,6,0.7,0.6,0.0,0.5,10.0,3,0.3333333333333333,0.1899342940993965
70,15,3240,2160,10.693518526995623,-1.432405073575893e-05,10.119888865152996,0.1226411690869618,-0.0118244488158505,11.549385232572202,0.139841081647913,350,0.3,6,0.7,0.8,0.0,2.0,10.0,2,0.0,0.0
56,15,3240,2160,12.708537322453878,0.8955992944588065,1.9133308561446356,0.0467938190137124,-0.0274449399777227,10.80594543464982,0.1412758000444808,100,0.3,6,0.9,0.6,0.0,0.5,0.0,1,0.3333333333333333,0.3212121212121211
77,15,3240,2160,11.415847897941685,-1.4261443994634249e-06,10.989441564583483,0.1328775538181286,-0.0295657676132812,9.840566192909524,0.1137770164739725,350,0.02,6,0.7,0.6,0.5,1.0,10.0,2,0.0,0.0
42,15,3240,2160,12.34825225453318,-2.751101177977944e-07,11.81827801833918,0.1384275857850616,-0.0748675052102068,11.980079665360629,0.1391000817411621,100,0.02,10,0.7,0.6,0.5,2.0,10.0,1,0.0,0.0
93,15,3240,2160,10.925784381112932,0.1450656147092909,10.056060105076543,0.1209702245729459,-0.0120060857661876,11.1078083953151,0.1323453934833511,350,0.3,10,0.9,0.8,0.0,1.0,10.0,1,0.3333333333333333,0.5222329678670935
91,15,3239,2160,9.477777115671728,-5.771119936603952e-06,9.456650434272015,0.1148708077385997,-0.0184990224335086,8.911443700437193,0.1091948769922993,350,0.3,10,0.7,0.8,0.0,1.0,10.0,2,0.0,0.0
32,50,10799,2160,10.8877760865618,0.859917665362686,2.55975301220243,0.0537819133250087,0.034770043970121,10.5394756946299,0.124535877246581,700,0.02,6,0.9,0.6,0.5,2.0,0.0,1,0.666666666666667,0.2
34,50,10800,2160,9.4587674149319,0.898738605787782,1.87272303568683,0.0403606711563472,-0.103520507698857,10.8190129027102,0.132902987829423,350,0.1,6,0.7,0.6,0.5,1.0,0.0,2,0.666666666666667,0.103030303030303
15,50,10799,2160,8.55127085009572,0.923078019239312,1.63516320593665,0.0332280096117878,-0.199247647072506,13.7204623340677,0.167135425757168,350,0.05,10,0.7,0.6,0.5,0.5,0.0,1,0.666666666666667,0.284848484848485
3,50,10800,2160,9.98656269248327,0.903957149438189,1.4869813741385,0.0395747354022704,0.391454543141376,8.94143358274742,0.108643642329097,700,0.05,10,0.7,0.6,0.5,2.0,0.0,1,1.0,0.757575757575758
10,50,10800,2160,8.97876572422628,0.903269544079578,1.67457572914655,0.0393630258960493,0.289866324048576,8.60530954934933,0.110634704197627,350,0.05,6,0.9,0.8,0.5,2.0,0.0,2,0.666666666666667,0.6
8,50,10800,2160,10.1713095089263,0.892178186846802,1.91856241174249,0.0458849720014646,-0.0777057248149693,10.82091995981,0.145659522985215,700,0.1,10,0.7,0.6,0.5,1.0,0.0,2,0.333333333333333,0.454545454545455
50,50,10800,2160,9.69543812022165,0.787601070873839,2.86919837277511,0.0605991770947844,0.0717450259534402,8.65929613120026,0.113422135678603,700,0.02,6,0.9,0.8,0.5,1.0,0.0,1,1.0,0.696969696969697
39,50,10800,2159,10.3696435160549,0.854829778888548,3.31117301420371,0.0518648360927263,0.204335636002024,9.72414381262217,0.124566245749032,100,0.02,10,0.9,0.8,0.0,0.5,0.0,2,0.666666666666667,0.551515151515152
2,50,10800,2160,8.0576994277759,0.933099358843125,1.4522211813359,0.029768166135229,0.0484356250925324,10.5384940646423,0.139037741659816,100,0.3,6,0.9,0.6,0.5,0.5,0.0,2,0.333333333333333,0.0545454545454545
49,50,10800,2160,9.74050087949965,0.790597199687411,3.20468676664546,0.0586661252884364,0.312513469864986,9.69320705065021,0.124295153927237,350,0.02,6,0.9,0.6,0.5,1.0,0.0,2,0.333333333333333,0.612121212121212
18,50,10800,2160,9.69580624967676,0.885580658306274,1.64890092344073,0.0430880077841575,0.111099070604653,10.9426586049574,0.131123528132951,350,0.1,10,0.9,0.6,0.5,2.0,0.0,2,0.666666666666667,0.759881929600081
57,50,10799,2160,10.8783504432627,0.852626071004625,2.63458866734683,0.0518356830467029,0.17323002897588,8.19644001026948,0.105384232249341,350,0.05,6,0.7,0.6,0.5,2.0,0.0,3,0.666666666666667,0.309090909090909
86,50,10799,2160,9.76145009518285,0.875424450962691,1.98926951089331,0.0452474580302879,-0.0072159953168038,10.5215671125606,0.133251656121687,700,0.02,10,0.9,0.6,0.5,1.0,0.0,1,0.333333333333333,0.248484848484848
75,50,10799,2160,10.5424429593714,0.807679329549178,2.95950627647819,0.0606749557036641,0.0693094290416373,10.828342517217,0.128475845453816,350,0.02,10,0.7,0.8,0.5,2.0,0.0,2,0.333333333333333,0.175757575757576
36,50,10799,2160,9.95692450662879,0.827102450051655,2.55986297250182,0.0523115478627369,0.1851539513091,10.9986290778275,0.140463985402797,700,0.02,6,0.9,0.6,0.5,1.0,0.0,2,0.666666666666667,0.442424242424242
24,50,10800,2160,10.2741640159168,0.937349460888419,1.56440282679454,0.0325297156089567,-0.0940040429271269,11.6238054591859,0.14148249276869,350,0.05,6,0.7,0.8,0.0,2.0,0.0,1,0.333333333333333,0.006060606060606
40,50,10800,2160,9.60428505814959,0.843125997622257,2.5264350483149,0.0543878529173599,0.0392563395485184,9.78835480826873,0.12489124555422,700,0.05,6,0.7,0.6,0.5,0.5,0.0,3,0.333333333333333,0.357575757575758
76,50,10800,2160,9.86580182970674,0.87080290048111,2.25063991976337,0.047498536566894,0.378180407486863,6.67755863412663,0.0929422268933038,700,0.02,6,0.7,0.6,0.0,2.0,0.0,1,1.0,0.674775153484872
21,50,10799,2160,9.48399238501357,0.905642134719303,1.94968437428131,0.0421773610494681,-0.0038935854043391,10.0287091114344,0.128939858282001,350,0.02,10,0.7,0.8,0.5,2.0,0.0,1,0.666666666666667,0.0545454545454545
0,50,10800,2160,9.86036036870784,0.892604288354495,1.85845318932759,0.0435497716478526,0.184705851514386,7.62474327860055,0.0953626997032906,700,0.05,6,0.7,0.6,0.0,2.0,0.0,3,0.666666666666667,0.296969696969697
65,50,10799,2160,11.9409450097042,0.890831473014788,2.30140628603202,0.0503898428842017,-0.56643404402804,9.00649489226165,0.111788987650536,700,0.05,10,0.7,0.8,0.5,0.5,0.0,2,0.666666666666667,0.260606060606061
77,50,10799,2160,10.2691919129033,0.647226479483517,5.46125524298594,0.0783233976667859,0.0731708805443243,9.4514338126889,0.107951163933602,100,0.02,6,0.7,0.6,0.0,0.5,0.0,3,0.333333333333333,0.236363636363636
88,50,10800,2160,11.3330094667472,0.864736801424353,2.28157631957133,0.0501540499562074,-0.191493878022898,12.5547382166071,0.157282456145547,100,0.3,6,0.9,0.6,0.0,1.0,0.0,2,0.333333333333333,0.321212121212121
5,50,10800,2160,10.9881904288486,0.812184537233875,3.30748297449814,0.0623047882217514,0.114663063727096,11.9441431795226,0.149509663349502,100,0.1,6,0.9,0.6,0.5,0.5,0.0,2,0.333333333333333,0.333333333333333
30,50,10800,2159,10.7436691257766,0.948716739222844,1.39276682026824,0.0302827721560153,-0.0323306245702253,13.9946904145474,0.173000164161359,350,0.05,6,0.9,0.8,0.0,2.0,0.0,1,0.333333333333333,0.321212121212121
12,50,10799,2160,11.2538911211597,0.911866991913074,1.71618198770141,0.0413309086046024,0.210721909583846,8.45882749862141,0.108843758752411,700,0.1,10,0.9,0.6,0.5,1.0,0.0,2,0.0,0.551515151515152
83,50,10800,2160,10.914381629626,0.151085980413548,9.9133584211844,0.122511304856462,-0.0498236625844517,12.4734676272781,0.149787848290653,350,0.3,6,0.9,0.8,0.5,2.0,10.0,2,0.666666666666667,0.44494920831461
28,50,10800,2160,11.0013135890872,0.768926294566435,4.02382421485228,0.0648938322298041,0.237369398189737,8.1313325157872,0.109441919118082,100,0.05,6,0.7,0.6,0.5,1.0,0.0,1,0.333333333333333,0.490909090909091
51,50,10800,2159,10.3124870091125,0.910849192859204,1.65457656848454,0.0408056151427987,0.172746063223761,7.16185959819955,0.0942583069051166,350,0.1,10,0.9,0.8,0.5,0.5,0.0,1,0.666666666666667,0.381818181818182
4,50,10800,2159,9.65395159951846,0.780619914884445,3.33656834224089,0.0609389781158751,0.163806486584071,10.7765090564712,0.131880820689484,100,0.1,6,0.7,0.6,0.5,0.5,0.0,1,0.333333333333333,0.321212121212121
71,50,10800,2160,9.92086886974121,0.919896736067332,1.39876282905921,0.037983408483312,0.0801563712338415,11.4726118502352,0.142948649086549,350,0.3,10,0.9,0.8,0.5,1.0,0.0,2,0.333333333333333,0.248484848484848
31,50,10799,2160,10.9748458487853,0.805502873988008,2.9838683042121,0.0592816336900376,0.169831237980502,9.9456258053029,0.120218672711322,100,0.1,6,0.7,0.6,0.5,0.5,0.0,3,0.333333333333333,0.478787878787879
54,50,10799,2160,10.9378118857093,0.837565503326376,2.97870366730133,0.0570996088164957,-0.23922022430249,7.6561188954722,0.103750017705157,100,0.1,6,0.7,0.8,0.0,1.0,0.0,3,1.0,0.903030303030303
87,50,10800,2160,10.2173884590643,0.775463954369796,2.88871680708393,0.0610265266811785,-0.051910106696287,12.9826624335183,0.153221225149513,700,0.02,6,0.9,0.6,0.5,1.0,0.0,3,0.333333333333333,0.309090909090909
62,50,10800,2160,10.4723178934433,0.899634523221634,1.98140516360697,0.0449655818815168,-0.072533229632721,9.68979960181095,0.12286065512591,350,0.1,10,0.7,0.6,0.5,1.0,0.0,3,0.333333333333333,0.284848484848485
13,50,10800,2160,9.84028687348189,0.860517478236826,2.05490799308179,0.0475287061949594,-0.133096896925383,8.95508279632639,0.107767318010389,700,0.02,10,0.9,0.6,0.5,0.5,0.0,3,0.333333333333333,0.236363636363636
17,50,10800,2160,11.4824906880602,0.804331045399258,3.07893557975199,0.0605459432294644,-0.0196399503686624,11.2826732337696,0.140639630482717,700,0.02,6,0.7,0.6,0.0,1.0,0.0,3,1.0,0.705170430668875
38,50,10799,2160,8.93559910664979,0.912813375174593,1.77102666151147,0.0395317797114644,0.0415189863144251,11.0299202438196,0.135923814903567,700,0.05,6,0.7,0.8,0.5,0.5,0.0,3,0.666666666666667,0.612121212121212
52,50,10800,2160,10.9436221912525,0.905906388799697,1.83905682775154,0.0420822118903042,0.138859265550213,11.6337048631244,0.142959532959614,700,0.02,10,0.9,0.6,0.5,0.5,0.0,3,0.0,-0.0787878787878788
14,50,10799,2160,10.7581019239149,0.684330455354032,4.78948357259447,0.0781627735742609,0.012818024689308,8.235523925534,0.10079472584156,100,0.05,6,0.7,0.6,0.5,2.0,0.0,3,0.333333333333333,0.0303030303030303
20,50,10800,2160,10.1473905507094,0.861539325481218,2.46475905256056,0.050109352834653,-0.0723641162237998,10.9914084210661,0.133935051357374,100,0.1,6,0.7,0.8,0.5,1.0,0.0,2,0.333333333333333,-0.115151515151515
