n_train_catalysts,seed,mean_train_yield,test_mae
10.0,98.0,20.489814814814814,12.889420438957474
10.0,99.0,15.165972222222223,10.286499485596707
15.0,0.0,17.742253086419755,9.274990769318704
15.0,1.0,22.313209876543212,13.568149634202104
15.0,2.0,14.859135802469138,13.627791495198903
15.0,3.0,16.94429012345679,12.360467821216277
15.0,4.0,19.53472222222222,12.526688667593023
15.0,5.0,18.87611111111111,13.068824074074076
15.0,6.0,16.519043209876546,12.669689386145404
15.0,7.0,19.63145061728395,16.66075573682375
15.0,8.0,16.525524691358022,12.257283693415639
15.0,9.0,21.06861111111111,11.907667952674897
15.0,10.0,17.857592592592592,10.948364197530864
15.0,11.0,22.425092592592588,13.358137945816182
15.0,12.0,18.99598641556036,10.179658545161402
15.0,13.0,20.340617283950618,8.457735253772292
15.0,14.0,17.057345679012343,8.68363082990398
15.0,15.0,14.318333333333332,16.557277777777777
15.0,16.0,20.82716049382716,10.626825560128031
15.0,17.0,15.733734567901235,11.726072102194788
15.0,18.0,16.093302469135804,11.688585019433013
15.0,19.0,19.092067901234568,9.897350594421582
15.0,20.0,15.532561728395061,12.359399148376772
15.0,21.0,20.734876543209875,12.541399748513946
15.0,22.0,17.726604938271603,11.789134545038866
15.0,23.0,20.27740740740741,10.116079561042524
15.0,24.0,18.76033950617284,11.63315414951989
15.0,25.0,14.930401234567901,13.405832618884316
15.0,26.0,17.71287037037037,12.359295781893005
15.0,27.0,18.607407407407408,9.547289094650205
15.0,28.0,19.98506172839506,10.546318129858253
15.0,29.0,17.590956790123457,10.944637945816188
15.0,30.0,19.834783950617282,14.725114522040954
15.0,31.0,19.247993827160492,11.492078617969822
15.0,32.0,18.85138888888889,10.97380272633745
15.0,33.0,14.399598765432097,8.565286179698218
15.0,34.0,18.85070987654321,10.4983058127572
15.0,35.0,19.92382716049383,10.477411979881115
15.0,36.0,14.51694967582587,14.57267243547963
15.0,37.0,16.77033950617284,11.492015117741197
15.0,38.0,14.096635802469137,12.537044867398262
15.0,39.0,19.714259259259258,11.240198222771173
15.0,40.0,20.45132716049383,11.139483310470967
15.0,41.0,22.218055555555555,10.468099279835393
15.0,42.0,18.99555555555555,11.978163580246914
15.0,43.0,18.156962025316453,12.235764181903424
15.0,44.0,19.157901234567902,11.852012345679013
15.0,45.0,23.023796296296297,11.652160751028807
15.0,46.0,18.926635802469136,11.506103337905808
15.0,47.0,20.47685185185185,10.544306412894375
15.0,48.0,19.964783950617285,9.285638745999085
15.0,49.0,17.371975308641975,12.40844010059442
15.0,50.0,22.63138888888889,11.391188271604939
15.0,51.0,19.73604938271605,10.101715586205318
15.0,52.0,20.44533950617284,13.409341735253772
15.0,53.0,19.67364197530864,12.004823216735256
15.0,54.0,14.974012345679013,7.605079389574761
15.0,55.0,16.763302469135805,11.26851983310471
15.0,56.0,20.83033950617284,12.747452474851396
15.0,57.0,16.767304723680148,9.877775147793672
15.0,58.0,18.32037037037037,9.240704732510288
15.0,59.0,20.31667181228774,12.975186314363143
15.0,60.0,20.359845679012345,10.431958219021492
15.0,61.0,20.264074074074077,12.296143347050753
15.0,62.0,21.457901234567903,10.33547839506173
15.0,63.0,21.25882716049383,9.217748056698673
15.0,64.0,23.415771604938268,11.893109282121628
15.0,65.0,20.514814814814816,9.484441015089164
15.0,66.0,18.07614197530864,10.097610196616369
15.0,67.0,22.555432098765433,10.809783836305442
15.0,68.0,21.640216049382715,12.163259059213535
15.0,69.0,14.50787037037037,11.10080032578875
15.0,70.0,17.677746913580247,11.548611625514402
15.0,71.0,19.528055555555557,12.72064866255144
15.0,72.0,21.77521604938272,10.964739254686789
15.0,73.0,16.488302469135803,10.872496513488798
15.0,74.0,17.701574074074074,11.076771176268862
15.0,75.0,16.21824637233714,11.618701288120477
15.0,76.0,17.461296296296297,9.127279320987656
15.0,77.0,18.61638888888889,9.842299897119341
15.0,78.0,19.346975308641973,9.70148479652492
15.0,79.0,18.29925903056499,10.893704747121312
15.0,80.0,19.718487654320988,11.526509230681299
15.0,81.0,18.166141975308644,12.293767175354366
15.0,82.0,17.89222222222222,10.652180041152263
15.0,83.0,21.48299382716049,12.401496856424327
15.0,84.0,14.746234567901235,11.290772519433014
