n_train_catalysts,seed,mean_train_yield,test_mae
20.0,78.0,21.37700244827778,12.87071568267999
20.0,79.0,19.504649292206018,12.254889316309217
20.0,80.0,19.017293070738422,13.29958934455901
20.0,81.0,19.520635494277776,12.57559019335607
20.0,82.0,18.436291283585646,10.354150606379884
20.0,83.0,21.50747220063657,11.17872097058598
20.0,84.0,15.597147239164352,10.237252530006822
20.0,85.0,18.096497336807868,10.151832550343974
20.0,86.0,19.34455212715046,10.855906995914811
20.0,87.0,18.25395146930555,9.231704115846965
20.0,88.0,22.453631638979164,11.665736046634393
20.0,89.0,19.278571219546297,11.210701825304072
20.0,90.0,18.6446089455625,10.381828390593865
20.0,91.0,22.62074603445833,12.111467918761035
20.0,92.0,16.700959729280093,10.488048912424553
20.0,93.0,18.410573781043983,11.0084930237556
20.0,94.0,20.577933372456013,12.574168144558387
20.0,95.0,16.07322835178472,9.378290820282581
20.0,96.0,20.502705550916666,13.009059574943286
20.0,97.0,20.006050143032404,12.479802515596536
20.0,98.0,18.877170465645833,10.93281718964454
20.0,99.0,16.11389170424074,12.040552182745866
30.0,0.0,19.714253637375,11.096885257485763
30.0,1.0,19.84618437821759,13.435229308156572
30.0,2.0,20.386798617936726,13.486585037158827
30.0,3.0,17.711685230364196,11.028562564085659
30.0,4.0,22.05377942654938,14.557735697103995
30.0,5.0,17.5111922265108,10.32551691216137
30.0,6.0,19.479990670513885,10.716547854790173
30.0,7.0,19.307635220549383,12.473098214162073
30.0,8.0,19.409228164532404,12.985730229655914
30.0,9.0,19.114960343112653,13.430524110921152
30.0,10.0,19.34907394466975,12.53570796343702
30.0,11.0,17.61834232066821,10.133163301527308
30.0,12.0,19.98452032394907,12.484910080482752
30.0,13.0,19.017662195916664,9.96670631284074
30.0,14.0,19.79331540880401,13.04969970459172
30.0,15.0,21.90554431944753,12.434607912943399
30.0,16.0,18.593645942398147,12.135773356592164
30.0,17.0,21.357476355233025,11.908509513170078
30.0,18.0,19.34728159713889,11.811058237496372
30.0,19.0,20.615679854171294,10.876842777262903
30.0,20.0,21.53881555657407,9.51161710879295
30.0,21.0,18.52284176675,9.745772585923843
30.0,22.0,21.888932553435183,12.861524916938965
30.0,23.0,19.918554754771606,14.0868774549149
30.0,24.0,18.24640003178549,9.848072955822365
30.0,25.0,16.295533270776232,10.042777808704084
30.0,26.0,18.701736693916665,11.105552269169445
