seed,n_train_catalysts,n_train_samples,n_test_samples,cv_mae_mean,train_r2,train_mae,train_rmse,test_r2,test_mae,test_rmse,hp_n_estimators,hp_learning_rate,hp_max_depth,hp_subsample,hp_colsample_bytree,hp_reg_alpha,hp_reg_lambda,hp_gamma,hp_min_child_weight
93,49,10584,2160,0.07205708872396496,0.9389211224282934,0.011808421293541859,0.03069511923280031,0.443670476757415,0.0674185933014163,0.09175563542971789,350,0.1,10,0.9,0.8,0.5,0.5,0.0,1
60,49,10584,2160,0.07270583746537428,0.9370920431534927,0.012617750967131657,0.030394234671509753,0.36260885093537343,0.08189487459543675,0.10569180043284762,700,0.02,6,0.7,0.8,0.0,0.5,0.0,3
91,49,10584,2160,0.07470585638825042,0.9078000547786149,0.01511910344444541,0.038116665486848514,0.3343820445830984,0.07263935328298451,0.09482149498545146,700,0.05,6,0.9,0.6,0.5,2.0,0.0,1
35,49,10584,2160,0.07503248024761715,0.9302549743423711,0.01360576866234372,0.03221561362302802,0.36523946917144656,0.08517930939689021,0.10593614950501161,700,0.02,6,0.7,0.8,0.0,0.5,0.0,1
49,49,10584,2160,0.07359680213952786,0.8983792410276532,0.01665287740746432,0.040062987977013374,0.3090238099174024,0.07863471058011523,0.09511670234032507,700,0.02,6,0.7,0.8,0.5,0.5,0.0,2
28,49,10584,2160,0.08215336141510646,0.8647851939907715,0.022156988092837344,0.04717741793444369,0.41399130103623105,0.057938201603556345,0.07611302077215189,350,0.02,6,0.7,0.6,0.0,2.0,0.0,2
25,49,10584,2160,0.0801043310150556,0.8778868648722904,0.02080468889065332,0.042970572624875004,0.3272291120545634,0.08332546547026538,0.1059997712035575,350,0.02,6,0.7,0.6,0.5,1.0,0.0,3
17,49,10584,2160,0.07657845481736401,0.9341283085130155,0.01281212871264012,0.03178822975365358,0.40065423372751907,0.07299541450676157,0.09678994185917238,700,0.02,10,0.9,0.6,0.5,2.0,0.0,3
23,49,10584,2160,0.0689577435788466,0.9462619618042809,0.011613409272336814,0.027739344081977594,0.3537769018055231,0.08461073972911241,0.11247658687899433,700,0.02,6,0.7,0.8,0.0,0.5,0.0,1
20,49,10584,2160,0.08187299645556748,0.9796772149296636,0.006425432076372727,0.017633862941098,0.5373429147001422,0.06573921832141982,0.08544275762332203,700,0.02,10,0.9,0.8,0.0,2.0,0.0,3
22,49,10584,2160,0.07534910355446303,0.8883042094888686,0.017476462297440244,0.041645437128521916,0.48860423328780545,0.059224826294560766,0.08629913580241448,700,0.02,6,0.9,0.6,0.5,1.0,0.0,2
30,49,10584,2160,0.07397057409172231,0.913170389113484,0.01609472674876013,0.036552479187674534,0.3247446958986915,0.08128264078357351,0.10149391856495081,350,0.02,10,0.9,0.6,0.5,1.0,0.0,2
